RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
2339,Hennepin County,Minnesota,30,240100,235000,224800,218800,216400,215200,218700,214300,211800,209400,205600,200400,192700,189900,189400,188200,190900,191200,194300,194500,195900,196200,192600,190900,187100,191300,188100,189000,191900,199100,205900,204800,204300,206000,199700,189200,174300,167100,167600,172100,176100,176700,170400,166400,161000,162300,161000,160100,156400,159400,164600,172000,178800,184800,189800,191300,190200,191300,186900,184700,180600,183700,187300,191600,199200,207100,212400,212700,211300,207900,207300,203500,199200,197100,201700,211900,216600,220400,219500,222500,220700,222500,216200,221000,221600,226900,225300,225300,227800,228500,231000,230700,233100,235200,233800,234000,231000,234600,236800,238300,237300,236400,236600,238200,238500,241600,244300,244100,245400,247000,250300,251700,255400,257400,259100,255600,256600,257400,263500,271400,278300,279100,274600,268800,266300,262000,265100,267400,273400,273500,274300,276800,282500,286900,287600,287900,288400,290500,291800,292800,292600,293300,295700,298900,301900
1287,Orange County,Florida,31,226400,218100,208200,203900,202700,204500,198400,191000,181000,173800,168300,162100,150100,138200,123500,117800,114200,117000,116100,116200,116200,117900,110400,103000,98000,100700,102400,102400,101800,99300,96200,94700,95400,94900,93700,92900,94600,95700,98300,99900,102100,101900,103600,103100,109000,110800,113200,108500,107000,106800,109100,113600,116700,119100,121100,121100,123400,124200,130100,133500,136500,135700,135300,135500,139200,146500,149600,150000,149300,150900,151700,152600,151300,154500,156400,160100,160000,158600,158800,160700,161200,162300,162300,165500,168300,170500,172500,171100,172600,173500,177500,180700,183200,185000,187200,188200,187400,187700,188600,191800,194200,196400,197400,199400,198700,200400,203000,204000,207400,208500,212200,214000,215400,218100,218800,220300,219900,223400,231100,245300,250200,253300,250900,255700,257200,259700,260100,261500,264200,265800,264200,260800,254700,252100,256200,260900,261300,257200,256100,256600,258400,262500,268100,274500,278700
1694,Fairfax County,Virginia,32,417500,399500,381100,378700,375900,371900,358700,353700,343800,333300,324400,321400,325400,324900,329500,338000,353300,365500,375500,370500,366900,360800,366000,368600,367400,366700,366400,377400,391900,402900,404400,398800,389400,388800,382400,384800,380700,386300,385500,390200,394800,401700,410300,406100,405900,396900,390800,384800,387900,394800,406800,408800,415100,414200,421500,425600,429400,424400,423200,425900,431300,432300,433000,441000,444500,448500,446800,449900,447600,442700,441000,436800,438500,438600,443800,445200,445000,447600,450300,459100,459000,460400,455200,460000,459500,460000,458900,458400,459000,457400,459500,460000,461300,456500,455300,454500,457900,457000,455600,458100,459500,460500,458100,458700,457000,458500,460100,461600,470700,472200,479500,474400,474000,473200,471100,471800,475400,482000,485400,490900,493200,495100,489900,493900,495300,494600,488200,486800,489600,491700,498000,497400,508900,513300,519800,515700,508200,506000,503400,521500,532200,542200,536500,545200,
3159,Contra Costa County,California,33,445000,398200,368400,348500,336800,322100,306500,290300,273800,258800,248800,240600,230200,218500,213000,218300,231000,243500,252400,262100,272900,286600,287100,281700,272800,265900,265200,265400,273000,273100,279200,272200,269700,265000,267500,266400,256000,248000,240700,243500,241500,247000,247000,249300,250500,254900,258900,256200,252400,257800,270700,285100,293000,295000,301100,304500,314200,323900,331700,333700,333500,355000,380200,399800,411600,416100,421500,414600,412700,417200,421400,425200,419400,419500,422300,423900,429700,430400,435700,434200,425800,427200,425800,441200,443700,448800,445900,452000,455200,463100,463300,462800,462600,469700,478500,473700,471900,471400,485700,489800,495700,492200,491200,491000,497000,501800,513600,512600,518900,520800,530200,532500,528600,534300,540400,554600,559200,562700,561700,564900,571800,577900,581600,585200,585000,582600,581100,588900,601400,601600,602100,602300,601400,595800,588600,594600,591500,595800,603300,623200,624200,627500,626300,624400,
2840,Salt Lake County,Utah,34,228400,223900,220400,218800,218100,217300,218400,217700,219500,221100,227500,229000,229000,221300,216800,213500,212200,212300,210600,208900,205400,208700,214100,217600,212400,205400,198300,201500,206500,213900,212600,206900,202800,200200,198400,193700,189600,186900,183800,183800,184800,185100,183400,180200,181500,182300,181500,182900,180700,187900,189700,194400,190700,193900,195600,201000,203600,208400,212100,215100,214700,217100,218600,224600,225200,226200,225000,223800,222600,225100,227200,229900,228900,227100,226300,225300,229500,230600,232400,232900,234600,236500,236000,234200,234000,235900,239200,242300,244600,245600,247900,246300,247100,247400,247700,250200,249800,253800,255400,258500,259400,260800,262700,265100,266400,267200,271400,272100,276100,280800,285200,285900,283000,285200,284800,289800,293300,298800,300400,302800,306300,307700,306700,306900,308400,310300,313500,318300,322300,321600,324000,326800,328100,328800,329800,333400,335700,337400,342600,342800,345300,347600,351900,357800,
1440,Travis County,Texas,35,208600,204900,206600,208400,210700,212200,209500,207300,204800,202200,206000,210300,210000,205000,198900,200500,202900,204800,206500,205700,202100,205300,208400,215600,212200,208600,203000,207700,221600,232100,236300,235600,230100,228800,224200,224400,219900,215400,216600,221100,223100,221400,220300,221000,220100,221800,217000,217500,218700,223700,231700,235500,240400,239100,236000,235200,234500,241300,244800,246600,243800,245400,246700,247700,247500,249200,251100,246200,248100,246300,252300,256700,260600,259700,255300,254800,257900,259300,263100,265900,267300,268600,275600,279100,279500,276000,279600,281900,283700,283000,281200,283000,283500,289000,297600,302900,305200,300800,302200,306300,306600,309400,308100,310300,310900,313100,315400,317600,319200,316300,320200,324300,331000,325800,326000,326700,334000,336000,346100,350100,350600,343500,337400,336900,339600,344600,346700,347600,348700,351900,353900,354100,352900,348500,355600,359300,368300,367900,370200,369700,371100,376400,380800,383100,
3130,Saint Louis County,Missouri,36,145400,144400,141000,135300,137200,138000,138600,134800,130300,127400,120700,116700,116900,120800,124600,126600,127500,128400,129100,132500,134900,134000,137100,132000,134100,128300,133400,134500,134400,132500,127900,123400,122100,123400,124500,124600,117700,118300,117300,120900,123700,123700,121400,119000,120000,119800,113700,110100,109900,113600,117000,121600,126500,127200,125900,123900,121000,123600,120000,120400,117000,125400,135800,143400,147300,145000,146200,142700,140700,138800,139600,143400,145200,144600,143600,146500,149900,149100,148400,144600,146000,148200,154800,161300,165500,164800,163100,162000,162900,164500,160000,160500,159000,163400,166500,164200,158200,152600,155900,159600,160400,159400,159900,158400,158300,158000,162000,163700,164700,161500,157600,154800,155500,155400,156800,160800,164400,165000,161200,162600,165000,169600,168000,163400,160200,159400,148400,149800,154600,166300,174800,167400,173200,166900,172300,171500,168600,165500,160600,164800,168300,174800,183900,188000,
281,Pima County,Arizona,37,206400,201300,200100,192400,192800,187100,186100,178900,175300,172900,170600,172000,167800,164300,162000,161000,162300,160200,162700,159300,159000,153700,159200,157500,159500,154500,152900,149200,147400,147100,148000,143500,139900,135300,134500,132900,130500,129500,127100,125500,122500,121600,121700,121500,122100,121200,124800,125800,129000,129400,131900,133300,133100,137100,142500,145500,144200,147500,151200,153500,150800,151400,152800,155400,155500,157400,157300,157400,157000,157700,158000,157900,159800,160300,160500,158400,160500,160900,163100,163800,160100,153700,150000,151900,155800,155200,157000,157500,159500,159400,159600,161600,160700,163200,163300,167900,168700,169900,170900,173200,174900,176900,177500,179200,180200,181000,183300,186100,189000,189100,191200,190400,190500,186300,190600,189100,190900,188200,191200,194500,195500,197700,197000,197800,198200,199200,202000,203500,204700,201600,203500,204500,207700,209400,217600,221100,222800,216300,217800,219200,217500,218500,220000,228700,
2975,Montgomery County,Maryland,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383400,384400,384700,387800,387800,390800,390200,389600,393100,394000,399900,398900,401800,405100,405900,404300,406200,401200,403300,399800,413000,417500,427900,423800,421900,424200,423900,427100,421300,424800,426200,428900,424800,419200,416900,419600,427000,429200,429000,432500,433200,439500,441000,442500,442600,444400,452500
2347,Honolulu County,Hawaii,39,382000,367800,364000,366000,400000,416600,402800,403500,407600,434100,411000,399400,401600,406900,417700,404600,411800,397900,401400,402000,405000,412400,408800,418600,415800,421800,421100,414700,426000,421900,437400,440700,443900,441100,417100,424300,423200,434200,432000,412200,406600,391800,399700,411400,436400,454800,442200,447900,444100,454000,441600,437000,434400,426600,432400,437500,453000,455100,451400,450600,458000,476300,478600,484400,471000,472700,467300,468300,461900,465700,477500,483700,496400,488600,490500,479300,477000,468900,480700,473900,484100,466900,483600,473500,478100,479000,487400,481600,475900,489300,499700,510700,505600,511500,508000,526400,529400,541200,526000,524600,539000,536900,538600,537200,547800,547700,545100,545100,548800,540200,539700,553800,569700,578000,580800,578000,577000,571100,562300,563700,560400,562700,561500,565200,577100,579200,578100,577700,577200,595300,602000,606300,605600,600900,603400,600000,617400,619200,619300,613500,618100,629500,618200,624500,
3148,Westchester County,New York,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576800,565900,566900,557500,572900,565900,571400,553600,556000,551900,563800,577800,577400,581600,574800,575800,562300,565500,581300,586800,579400,567900,568800,573600,573000,579000,588000,589300,589500,592100,604500,625900,637900,636300,610500,597300,593400,599000,607500,613900,615400,609900,610000,603500,599300,600000,608600,612600,620300,622200,626300,614400,619300,
2804,Milwaukee County,Wisconsin,41,169800,165200,154500,147800,146300,145700,151100,149000,148300,140300,134800,131900,127700,124700,120200,121900,128900,132700,137700,142200,141100,141000,136300,141400,141400,140000,135300,131200,128900,124700,125500,124200,126400,124200,127400,131700,126000,117800,111600,113700,116000,116000,118900,118400,115000,117700,113000,110200,101700,99100,103400,104700,115100,113100,118400,117600,116300,110000,108000,113100,112800,112800,113000,118400,122000,124700,125700,121800,117600,118200,120900,121300,119400,118600,120300,124400,129200,131100,129800,129400,133000,134900,129600,129500,129400,136600,135000,136400,134400,135500,135600,137400,133500,132900,132400,136800,139500,141900,142700,140600,139600,138700,139500,140300,140900,139400,142500,143300,147500,146200,146600,147000,146300,146700,146600,147900,150900,152200,153300,159200,157800,157800,149500,150200,151200,153300,154700,157100,158400,160600,162100,169500,169300,168400,163600,162500,160800,161100,164300,168200,168200,174200,177800,187200,190100
1018,Fresno County,California,42,240700,233100,218900,205800,196900,187900,181800,172500,165400,159200,148800,144300,138500,136200,132500,131400,138400,139200,144500,145200,150600,150800,148800,148000,148500,148600,150000,149100,149300,146700,146600,144800,143700,143600,141000,136500,133200,130700,130900,128000,128800,129300,130900,133600,135600,136000,134200,136400,135600,138900,136200,138200,138400,140900,145900,147500,148900,148800,150000,154400,155300,160000,158800,163600,167200,170900,172700,173200,181700,183900,185600,179800,187500,188000,192700,184900,184900,183300,190200,194700,195900,192300,198600,202600,205400,201000,202700,204200,206800,208000,207300,206200,207600,214200,216300,213100,211100,213500,217200,217900,217700,220800,223000,226000,226900,229500,231000,231400,233800,231300,233900,234700,240300,241700,246100,245500,249400,247000,251300,257100,260900,261600,257400,261000,260000,260800,254500,255700,254400,255600,256400,258000,261100,258400,258800,255700,260800,261500,263400,262700,266900,271100,274600,274600,
1388,Shelby County,Tennessee,43,102900,99900,95100,94800,95400,98600,95200,90200,83200,78500,80900,81700,85500,83800,84300,85000,89300,96700,102700,104700,105600,104300,101400,93100,89100,89500,94500,94400,87300,84200,82600,85100,90400,93600,96300,92100,88300,81500,75500,76300,78700,82800,86800,86100,85700,82700,85600,84000,83300,81100,80500,80200,82600,86400,91100,94700,96600,94900,97900,98500,98800,93500,92000,98100,106400,107500,105900,104400,105800,106100,105900,111400,113700,113700,112000,111700,119400,120200,120800,121800,122500,124300,120400,123600,123800,124300,122700,123300,121300,121400,120000,120000,119400,119900,119500,120400,121900,125400,127500,129800,131200,133800,130400,129000,127800,130000,129400,126200,126200,126900,129800,131300,132700,134700,138800,139700,144600,144200,148700,141700,139600,136100,141800,142900,143300,139200,138100,136700,138600,137300,137800,144400,146800,149000,142500,146400,150200,153600,153300,149300,150900,152700,160200,164700,
1020,Fulton County,Georgia,44,,,,,,,,,,,,,,,,,,,,,,149500,150400,146300,137900,133500,141100,150600,151200,146500,146000,139500,136200,137200,151200,155900,147100,137500,132000,140700,141300,138000,127300,117200,120100,120400,119600,117400,117500,121500,126800,128200,134200,133400,139100,132700,137000,139500,149300,148500,153400,154700,159700,168100,175700,181100,175100,175700,179700,184200,186000,181900,182200,182300,195300,198700,202700,204400,200100,196200,186600,195700,200400,207700,206800,212000,212600,213300,211600,212300,218600,224000,231500,229500,226100,222400,219400,217200,214300,213300,215200,214400,216900,217900,222200,217600,218900,214500,220400,220200,224100,226600,227800,223400,221400,220200,221200,221600,225700,237900,236800,239500,230600,234300,228200,231300,233600,237900,235200,233000,235800,245100,248000,254500,255400,266900,267100,269400,272700,270300,271100,268500,277500,292600,
